TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
27499,2024-09-09 15:41:35.599428,4041.27,289,purchase,San Jose,0
27500,2024-07-02 08:13:35.599431,4586.76,811,purchase,Chicago,0
27501,2024-02-08 00:12:35.599434,4982.89,268,refund,Los Angeles,0
27502,2024-09-10 20:59:35.599438,756.38,808,refund,Philadelphia,0
27503,2024-10-07 11:15:35.599441,2025.68,14,refund,Houston,0
27504,2024-01-26 13:24:35.599444,3978.6,699,purchase,Phoenix,0
27505,2023-11-29 14:37:35.599448,634.91,842,refund,Chicago,0
27506,2024-07-30 13:26:35.599451,2940.63,475,refund,San Diego,0
27507,2024-09-01 12:29:35.599454,2798.59,915,purchase,New York,0
27508,2024-03-16 02:56:35.599458,3920.51,13,refund,Chicago,0
27509,2023-12-31 05:58:35.599461,2080.95,873,purchase,New York,0
27510,2023-12-11 21:49:35.599465,14.3,910,refund,San Diego,0
27511,2023-10-21 22:18:35.599468,2823.5,716,purchase,Chicago,0
27512,2023-10-30 07:23:35.599471,1062.8,837,purchase,New York,0
27513,2023-11-11 05:36:35.599475,2928.37,338,purchase,Los Angeles,0
27514,2024-07-24 07:19:35.599478,4220.05,320,refund,San Jose,0
27515,2024-03-09 06:03:35.599481,1387.91,928,refund,San Diego,0
27516,2024-06-07 10:19:35.599485,861.15,183,purchase,San Jose,0
27517,2024-10-09 14:17:35.599488,3764.47,292,purchase,Los Angeles,0
27518,2024-07-18 13:21:35.599491,87.68,449,refund,Chicago,0
27519,2023-10-22 11:28:35.599495,4981.08,789,purchase,San Antonio,0
27520,2023-11-18 05:16:35.599498,1118.72,287,purchase,San Diego,0
27521,2024-01-18 20:45:35.599501,3239.51,792,refund,San Diego,1
27522,2024-05-02 16:06:35.599505,3079.21,461,refund,Philadelphia,0
27523,2024-03-30 13:31:35.599508,502.42,768,refund,Chicago,0
27524,2024-04-16 10:22:35.599511,224.92,497,refund,Phoenix,0
27525,2024-09-21 10:29:35.599515,322.27,213,purchase,Chicago,0
27526,2024-05-03 07:04:35.599518,3695.69,383,refund,Chicago,0
27527,2024-01-08 21:13:35.599521,724.13,617,purchase,Chicago,0
27528,2024-01-07 16:09:35.599525,2370.23,958,refund,Chicago,0
27529,2024-01-08 05:59:35.599528,3023.66,931,refund,Los Angeles,0
27530,2024-08-26 05:37:35.599531,834.93,667,purchase,Houston,0
27531,2024-05-20 16:46:35.599535,730.24,239,refund,Phoenix,0
27532,2024-01-07 13:00:35.599538,3772.38,761,refund,Dallas,0
27533,2024-09-23 19:43:35.599542,518.0,79,refund,Los Angeles,0
27534,2024-07-23 14:22:35.599545,1997.8,645,refund,San Jose,0
27535,2024-07-22 15:41:35.599548,668.41,986,refund,Dallas,0
27536,2024-01-03 21:34:35.599552,466.68,115,purchase,San Diego,0
27537,2024-04-08 08:21:35.599555,2570.31,852,purchase,San Antonio,0
27538,2023-12-20 02:31:35.599558,930.75,120,purchase,Philadelphia,0
27539,2024-03-01 05:51:35.599562,2434.4,919,refund,Houston,0
27540,2024-08-06 23:41:35.599565,161.47,413,purchase,Phoenix,0
27541,2024-07-16 17:06:35.599568,4513.18,490,refund,San Diego,0
27542,2024-06-12 17:42:35.599572,3381.68,882,refund,Dallas,0
27543,2024-03-09 19:27:35.599575,573.97,137,refund,San Antonio,0
27544,2023-11-27 10:18:35.599578,4032.15,878,purchase,San Diego,0
27545,2023-12-22 12:05:35.599581,3293.07,907,purchase,Chicago,0
27546,2024-10-07 04:14:35.599587,2390.21,146,refund,San Antonio,0
27547,2024-06-06 08:15:35.599594,2122.98,693,refund,Dallas,0
27548,2024-06-07 08:55:35.599599,42.12,876,purchase,San Antonio,0
27549,2024-05-17 11:35:35.599606,937.16,819,purchase,San Antonio,0
27550,2024-08-02 10:35:35.599613,593.51,625,refund,Houston,0
27551,2024-03-30 20:06:35.599619,2125.02,784,purchase,Los Angeles,0
27552,2024-09-11 17:19:35.599626,934.08,298,purchase,Los Angeles,0
27553,2024-04-14 03:59:35.599633,860.91,558,purchase,Phoenix,0
27554,2024-04-16 22:03:35.599639,3566.5,421,refund,Phoenix,0
27555,2024-06-10 18:00:35.599642,4608.74,360,purchase,Phoenix,0
27556,2024-08-26 13:00:35.599646,2718.5,529,purchase,Philadelphia,0
27557,2023-12-15 17:50:35.599649,451.72,301,refund,Houston,0
27558,2024-08-21 22:04:35.599652,2199.15,399,refund,Dallas,0
27559,2024-01-18 07:56:35.599656,244.63,756,refund,Phoenix,0
27560,2024-07-21 07:15:35.599659,3004.57,615,refund,Chicago,0
27561,2024-07-25 15:48:35.599662,2640.78,769,purchase,San Diego,0
27562,2023-12-13 18:09:35.599666,4322.57,80,refund,Chicago,0
27563,2024-03-15 01:32:35.599671,4137.44,638,refund,Los Angeles,0
27564,2024-08-09 20:21:35.599674,1478.75,252,refund,Dallas,0
27565,2024-10-08 07:31:35.599678,2585.96,626,purchase,Phoenix,0
27566,2024-09-07 07:08:35.599682,137.41,382,refund,Philadelphia,0
27567,2024-10-04 03:19:35.599685,945.03,744,purchase,New York,0
27568,2023-11-07 12:40:35.599688,447.43,424,refund,Philadelphia,0
27569,2024-08-19 19:10:35.599692,706.69,734,refund,New York,0
27570,2023-11-19 00:04:35.599695,1666.51,874,purchase,Philadelphia,0
27571,2024-10-06 06:28:35.599699,3524.96,40,purchase,Houston,0
27572,2024-02-18 00:40:35.599706,3595.36,222,refund,San Jose,0
27573,2023-12-24 06:05:35.599712,4078.92,991,refund,Philadelphia,0
27574,2024-07-22 03:18:35.599718,3111.8,29,purchase,San Antonio,0
27575,2023-12-14 21:14:35.599726,3966.68,365,purchase,San Antonio,0
27576,2024-05-22 04:20:35.599732,875.92,515,purchase,Los Angeles,0
27577,2024-09-15 16:10:35.599739,3406.39,924,purchase,San Diego,0
27578,2024-04-20 21:15:35.599746,1318.59,659,refund,Phoenix,0
27579,2023-11-10 20:17:35.599751,4103.88,522,refund,San Diego,0
27580,2024-06-06 08:10:35.599754,2098.71,386,purchase,San Diego,0
27581,2023-11-22 18:04:35.599757,2441.41,612,refund,Phoenix,0
27582,2024-03-18 17:24:35.599760,4749.63,433,purchase,Houston,0
27583,2024-10-07 06:00:35.599764,3797.54,340,purchase,Philadelphia,0
27584,2023-11-14 02:46:35.599767,3081.87,937,purchase,San Jose,0
27585,2024-06-03 13:45:35.599770,2386.38,701,purchase,Chicago,0
27586,2024-08-15 14:13:35.599774,3690.42,689,refund,Phoenix,0
27587,2024-07-04 09:43:35.599777,2740.52,693,purchase,Dallas,0
27588,2023-11-02 23:42:35.599780,2734.96,351,refund,Chicago,0
27589,2023-11-08 03:44:35.599784,1265.78,713,refund,San Antonio,0
27590,2024-06-23 18:20:35.599787,3551.75,538,refund,Phoenix,0
27591,2024-06-11 15:46:35.599790,2379.73,140,refund,Phoenix,0
27592,2024-05-07 09:13:35.599794,4667.84,888,refund,Dallas,0
27593,2024-09-23 15:51:35.599799,1792.5,92,refund,Chicago,0
27594,2024-10-02 12:18:35.599806,4029.59,366,purchase,Houston,0
27595,2023-12-14 11:01:35.599811,979.63,160,refund,Phoenix,0
27596,2024-02-27 22:24:35.599818,1576.81,144,refund,Los Angeles,0
27597,2024-01-07 01:21:35.599825,4916.76,309,refund,Phoenix,0
27598,2024-01-18 20:37:35.599832,50.09,583,refund,Phoenix,0
27599,2024-07-30 04:47:35.599838,3172.71,19,purchase,San Jose,0
27600,2024-01-20 14:41:35.599845,334.47,977,purchase,San Diego,0
27601,2024-02-14 13:33:35.599851,4139.95,354,refund,San Antonio,0
27602,2024-03-01 21:05:35.599855,183.06,507,refund,Dallas,0
27603,2023-11-20 12:28:35.599861,4941.66,704,refund,Phoenix,0
27604,2024-07-15 06:55:35.599867,4869.61,400,refund,Chicago,0
27605,2024-05-21 13:43:35.599873,3710.29,33,refund,San Antonio,0
27606,2024-07-24 00:49:35.599879,3923.44,566,purchase,Dallas,0
27607,2024-05-19 07:34:35.599886,4545.15,13,refund,Dallas,0
27608,2024-09-18 19:45:35.599892,3335.69,778,purchase,San Jose,0
27609,2024-07-12 16:25:35.599898,752.6,950,refund,San Diego,0
27610,2024-08-01 05:22:35.599904,3532.43,717,purchase,San Antonio,1
27611,2024-07-13 12:18:35.599910,3559.05,965,purchase,Houston,0
27612,2024-02-12 10:58:35.599917,2377.94,745,refund,Phoenix,0
27613,2024-09-22 21:09:35.599924,2158.37,994,purchase,San Antonio,0
27614,2023-12-25 13:19:35.599931,3166.07,479,refund,San Diego,0
27615,2024-07-03 14:19:35.599938,4194.77,137,purchase,San Jose,0
27616,2024-03-19 19:04:35.599944,3059.99,229,refund,Houston,0
27617,2024-02-19 13:17:35.599949,1319.71,809,refund,San Jose,0
27618,2024-04-30 03:34:35.599952,667.47,365,refund,San Diego,0
27619,2024-08-29 18:25:35.599956,1815.14,747,purchase,Houston,0
27620,2024-07-06 14:00:35.599959,454.95,391,refund,Dallas,0
27621,2024-04-13 07:02:35.599962,722.42,12,purchase,Dallas,0
27622,2024-06-16 19:47:35.599967,2528.32,257,refund,Los Angeles,1
27623,2024-06-03 07:25:35.599973,1042.93,656,refund,San Jose,0
27624,2023-10-31 16:49:35.599978,1215.46,310,refund,New York,0
27625,2024-02-04 04:33:35.599984,3665.69,104,refund,Philadelphia,0
27626,2024-06-11 14:11:35.599989,808.09,669,refund,Dallas,0
27627,2024-09-24 03:19:35.599995,741.59,388,refund,San Antonio,0
27628,2024-05-03 02:12:35.600001,1900.03,817,purchase,Phoenix,0
27629,2024-05-25 13:46:35.600006,3154.95,691,purchase,Philadelphia,0
27630,2023-12-07 12:22:35.600012,1905.82,931,purchase,Los Angeles,0
27631,2024-09-10 03:32:35.600018,3427.5,542,purchase,Los Angeles,0
27632,2024-04-07 15:53:35.600024,3145.04,771,refund,Phoenix,0
27633,2024-06-18 02:03:35.600030,3705.38,949,purchase,Dallas,0
27634,2023-11-10 22:49:35.600037,4183.32,820,refund,Phoenix,0
27635,2024-06-23 03:34:35.600043,2187.12,962,purchase,San Antonio,0
27636,2024-05-04 21:15:35.600049,4690.16,782,purchase,San Antonio,0
27637,2023-12-04 13:44:35.600056,769.55,525,refund,Houston,0
27638,2023-12-20 22:11:35.600063,2451.22,574,purchase,San Jose,0
27639,2024-06-13 07:57:35.600068,2368.73,520,refund,San Antonio,0
27640,2024-10-13 16:43:35.600075,1062.95,228,refund,Philadelphia,0
27641,2024-04-15 23:50:35.600081,4318.6,415,purchase,Chicago,0
27642,2024-08-16 13:52:35.600085,1309.64,614,purchase,New York,0
27643,2024-04-16 13:36:35.600089,2543.36,771,purchase,New York,1
27644,2023-12-08 11:17:35.600093,2985.15,521,refund,San Diego,0
27645,2024-04-10 15:41:35.600099,2997.22,705,purchase,Los Angeles,0
27646,2024-09-02 10:07:35.600106,4526.29,405,purchase,San Jose,0
27647,2024-02-11 22:17:35.600112,1189.34,817,refund,Los Angeles,0
27648,2024-01-20 06:23:35.600118,4187.0,924,purchase,San Antonio,0
27649,2024-05-23 04:21:35.600125,224.39,344,purchase,Chicago,0
27650,2024-02-03 17:21:35.600132,4871.95,569,refund,Houston,0
27651,2023-11-09 14:54:35.600138,4741.83,578,refund,San Antonio,0
27652,2024-01-16 17:26:35.600145,2423.95,761,refund,Dallas,0
27653,2023-12-04 06:50:35.600152,2892.07,904,purchase,New York,0
27654,2024-05-05 17:29:35.600157,4197.71,892,purchase,Los Angeles,0
27655,2024-07-03 05:12:35.600162,1114.2,670,refund,Los Angeles,0
27656,2024-08-24 16:46:35.600168,2167.12,487,refund,Philadelphia,0
27657,2023-12-26 01:32:35.600172,3928.94,584,refund,Phoenix,0
27658,2023-11-10 20:45:35.600178,3487.97,997,refund,New York,0
27659,2023-11-27 10:31:35.600182,4184.81,569,refund,Houston,0
27660,2023-12-24 12:15:35.600188,1464.59,975,purchase,Chicago,0
27661,2024-02-20 09:00:35.600192,438.43,504,refund,Houston,0
27662,2024-05-23 08:54:35.600197,2152.84,474,refund,Philadelphia,0
27663,2024-07-24 18:51:35.600202,4876.35,284,purchase,San Diego,0
27664,2023-11-24 00:18:35.600207,3070.6,846,refund,New York,0
27665,2024-06-02 22:48:35.600212,3231.02,417,purchase,Los Angeles,0
27666,2024-06-29 08:49:35.600217,123.78,693,refund,San Antonio,0
27667,2024-07-05 13:29:35.600222,4517.66,62,refund,Phoenix,0
27668,2023-12-02 15:53:35.600227,2630.49,314,refund,Philadelphia,0
27669,2023-11-14 20:33:35.600232,2362.79,903,purchase,San Antonio,0
27670,2024-04-21 23:18:35.600238,3496.98,661,refund,New York,0
27671,2024-01-03 01:10:35.600243,419.52,929,purchase,Chicago,0
27672,2024-09-24 21:08:35.600249,2147.86,572,purchase,San Antonio,0
27673,2024-10-04 00:41:35.600255,800.19,904,purchase,San Diego,0
27674,2024-03-21 08:18:35.600262,283.11,218,purchase,Phoenix,0
27675,2024-01-24 23:50:35.600269,4114.29,129,refund,San Jose,1
27676,2024-02-27 21:35:35.600275,4627.94,657,purchase,Philadelphia,0
27677,2024-08-09 04:01:35.600281,4210.58,737,purchase,Los Angeles,0
27678,2024-07-12 07:08:35.600289,4164.91,746,refund,Dallas,0
27679,2024-04-02 23:43:35.600294,1887.45,257,refund,Los Angeles,0
27680,2024-06-06 02:13:35.600298,2850.99,176,refund,Chicago,0
27681,2024-09-04 03:37:35.600301,364.75,943,refund,San Diego,0
27682,2024-06-01 02:25:35.600305,210.73,989,purchase,San Jose,0
27683,2024-06-29 19:26:35.600308,3883.92,379,purchase,Philadelphia,0
27684,2024-05-11 13:47:35.600311,1339.11,782,refund,San Diego,0
27685,2023-12-20 07:35:35.600314,1901.9,210,purchase,San Diego,0
27686,2024-08-21 11:18:35.600318,3232.52,455,refund,Los Angeles,0
27687,2024-04-02 17:35:35.600323,2695.28,516,purchase,San Diego,0
27688,2024-07-24 00:09:35.600329,413.78,312,purchase,Dallas,0
27689,2024-03-06 19:37:35.600335,4071.22,524,refund,San Jose,0
27690,2024-07-14 05:00:35.600342,3448.96,716,refund,Phoenix,0
27691,2024-02-21 18:18:35.600349,2633.72,660,purchase,Los Angeles,0
27692,2024-06-10 18:28:35.600356,4398.73,834,refund,Phoenix,0
27693,2024-07-12 17:07:35.600362,3868.78,719,refund,Houston,0
27694,2024-09-21 01:18:35.600369,4805.21,143,purchase,Philadelphia,0
27695,2024-03-08 03:48:35.600375,2630.07,697,purchase,Phoenix,0
27696,2023-12-24 00:13:35.600379,4844.75,403,purchase,Dallas,0
27697,2024-07-02 01:27:35.600383,4532.96,842,purchase,Phoenix,0
27698,2024-10-12 15:26:35.600386,4255.13,863,purchase,San Antonio,0
27699,2024-02-16 22:22:35.600389,681.69,112,purchase,Los Angeles,0
27700,2024-03-08 01:27:35.600393,1328.66,59,refund,Houston,0
27701,2024-01-19 19:37:35.600396,612.02,623,purchase,San Jose,0
27702,2024-10-10 04:44:35.600399,1889.82,484,refund,Houston,0
27703,2024-01-03 19:24:35.600403,2259.46,802,refund,Chicago,0
27704,2024-07-29 18:51:35.600406,1085.02,716,purchase,San Diego,0
27705,2024-03-28 14:53:35.600409,4429.96,244,purchase,Philadelphia,0
27706,2023-12-24 04:17:35.600413,4809.98,524,purchase,Houston,0
27707,2024-09-05 09:10:35.600416,3173.38,929,refund,San Antonio,0
27708,2024-02-17 22:40:35.600419,2243.75,65,refund,New York,0
27709,2023-11-10 19:04:35.600423,3948.88,90,refund,San Jose,0
27710,2023-11-22 04:55:35.600426,1431.75,743,refund,Philadelphia,0
27711,2024-04-02 22:20:35.600430,670.19,433,refund,San Jose,0
27712,2024-02-18 00:55:35.600433,2818.14,36,refund,San Diego,0
27713,2024-07-11 12:30:35.600436,1063.03,731,purchase,New York,0
27714,2023-12-19 16:12:35.600439,3510.91,608,refund,Philadelphia,0
27715,2023-12-16 22:07:35.600443,2083.67,176,refund,Phoenix,0
27716,2023-11-21 16:54:35.600446,2157.11,700,purchase,San Antonio,0
27717,2024-06-27 06:10:35.600449,201.65,262,refund,Houston,0
27718,2024-05-23 03:30:35.600453,2521.3,233,refund,New York,0
27719,2024-05-07 01:01:35.600456,1360.86,754,purchase,San Diego,0
27720,2024-06-12 18:49:35.600459,4411.02,921,purchase,New York,0
27721,2023-11-23 21:02:35.600462,4917.55,100,purchase,Los Angeles,0
27722,2023-12-11 18:34:35.600466,949.17,388,refund,New York,0
27723,2024-02-07 00:41:35.600469,3363.46,280,purchase,Phoenix,0
27724,2024-09-03 13:07:35.600472,1350.96,945,purchase,San Diego,0
27725,2024-07-10 15:13:35.600476,1791.94,885,purchase,Chicago,0
27726,2024-03-07 04:53:35.600479,2774.47,65,purchase,San Jose,0
27727,2024-07-25 04:30:35.600482,1065.63,633,purchase,Dallas,0
27728,2023-12-25 13:39:35.600486,21.11,314,refund,Chicago,0
27729,2024-09-20 20:22:35.600489,4683.24,439,refund,New York,0
27730,2024-09-17 05:11:35.600493,1016.39,147,purchase,Phoenix,0
27731,2024-07-10 23:20:35.600497,1663.32,579,purchase,San Jose,0
27732,2024-04-19 20:36:35.600500,4130.54,606,refund,Los Angeles,0
27733,2024-02-07 14:36:35.600503,337.99,218,purchase,New York,0
27734,2024-08-09 03:26:35.600506,1585.35,585,refund,New York,0
27735,2024-05-06 20:40:35.600510,4456.25,58,refund,San Antonio,0
27736,2024-09-20 09:58:35.600513,212.88,706,refund,Phoenix,0
27737,2024-10-16 22:11:35.600516,4978.04,297,refund,Chicago,0
27738,2024-01-01 02:46:35.600519,2104.73,697,refund,Los Angeles,0
27739,2024-03-03 09:11:35.600523,4916.45,635,purchase,Phoenix,0
27740,2024-05-19 12:25:35.600526,563.85,892,purchase,New York,0
27741,2024-10-20 08:30:35.600529,1591.48,110,refund,Houston,0
27742,2024-02-10 06:32:35.600533,168.78,233,refund,Philadelphia,0
27743,2024-06-28 19:18:35.600536,4186.38,400,refund,Chicago,0
27744,2024-10-17 19:08:35.600539,724.26,481,refund,Houston,0
27745,2024-10-04 20:53:35.600542,3504.27,233,refund,Dallas,0
27746,2023-12-27 08:09:35.600546,4096.81,545,purchase,San Diego,0
27747,2024-06-08 20:02:35.600549,2829.73,151,refund,Dallas,0
27748,2024-02-16 02:22:35.600552,1974.03,635,purchase,Phoenix,0
27749,2024-01-22 11:59:35.600556,4495.85,967,purchase,Dallas,0
27750,2024-05-20 05:31:35.600559,2300.15,553,purchase,San Diego,0
27751,2024-06-30 23:48:35.600563,728.29,819,refund,Phoenix,0
27752,2024-07-06 11:50:35.600566,4526.79,884,refund,San Antonio,0
27753,2024-06-15 18:20:35.600569,1445.14,533,refund,San Diego,0
27754,2024-10-14 14:53:35.600572,1901.0,173,refund,Phoenix,0
27755,2023-10-30 14:01:35.600576,2472.24,420,purchase,San Jose,0
27756,2024-01-24 23:06:35.600579,2104.67,176,purchase,New York,0
27757,2024-05-10 08:43:35.600583,974.46,796,refund,Houston,0
27758,2023-11-06 01:38:35.600586,4130.21,266,refund,Phoenix,0
27759,2023-12-15 06:13:35.600589,3732.63,161,refund,Houston,0
27760,2024-03-11 07:33:35.600593,4408.21,587,purchase,Phoenix,0
27761,2024-04-20 08:18:35.600596,1146.04,484,purchase,New York,0
27762,2024-09-18 00:49:35.600599,717.66,532,refund,New York,0
27763,2024-08-31 14:07:35.600605,4588.51,900,refund,New York,0
27764,2023-12-01 18:42:35.600608,4610.21,43,refund,San Jose,0
27765,2024-03-16 00:13:35.600612,4339.95,544,refund,San Antonio,0
27766,2024-04-15 00:42:35.600615,1391.36,1,refund,San Antonio,0
27767,2024-08-08 00:55:35.600618,1920.18,207,purchase,Dallas,0
27768,2024-09-15 15:05:35.600622,1652.18,150,refund,Houston,0
27769,2024-10-02 04:42:35.600625,4924.79,332,refund,Philadelphia,0
27770,2024-09-23 12:26:35.600628,1848.49,190,purchase,Phoenix,0
27771,2024-08-23 21:00:35.600631,1853.18,362,purchase,Dallas,0
27772,2024-01-11 15:39:35.600635,3711.73,692,purchase,Los Angeles,0
27773,2024-02-20 10:04:35.600638,1401.73,98,refund,San Jose,0
27774,2023-11-20 07:45:35.600641,1300.15,544,refund,San Jose,0
27775,2024-04-01 00:44:35.600645,777.55,361,refund,Dallas,0
27776,2024-07-16 21:50:35.600648,3661.55,787,purchase,San Diego,0
27777,2024-09-15 06:50:35.600652,4611.35,106,purchase,New York,0
27778,2024-09-18 17:13:35.600655,4325.5,31,refund,Los Angeles,0
27779,2024-09-16 04:17:35.600658,2993.73,758,purchase,San Jose,0
27780,2023-11-18 14:50:35.600662,1314.96,662,purchase,Dallas,0
27781,2024-09-21 06:58:35.600665,4031.6,11,refund,Los Angeles,0
27782,2024-05-05 19:14:35.600668,3888.71,227,refund,New York,0
27783,2024-09-15 13:20:35.600671,3702.7,935,refund,San Diego,0
27784,2023-11-28 21:40:35.600675,3862.08,126,refund,Chicago,0
27785,2024-01-29 12:54:35.600678,1663.77,745,refund,Philadelphia,0
27786,2024-09-30 13:39:35.600681,1934.76,286,purchase,Chicago,0
27787,2024-02-28 20:41:35.600685,613.71,762,refund,New York,0
27788,2024-08-19 02:53:35.600688,2396.25,213,refund,San Jose,0
27789,2024-07-03 11:49:35.600691,2179.67,881,refund,Houston,0
27790,2024-01-17 08:55:35.600694,4050.37,706,purchase,San Diego,0
27791,2024-09-17 02:13:35.600698,2051.91,642,purchase,San Diego,0
27792,2024-03-19 05:17:35.600701,216.72,124,refund,New York,1
27793,2024-03-12 16:15:35.600704,298.38,824,refund,San Antonio,0
27794,2024-03-06 11:10:35.600708,4877.89,128,refund,Dallas,0
27795,2024-03-08 04:08:35.600711,4816.43,801,refund,San Antonio,0
27796,2024-02-18 00:13:35.600714,1385.28,416,purchase,San Jose,0
27797,2024-09-22 02:43:35.600717,4755.29,646,purchase,Philadelphia,0
27798,2023-10-24 22:27:35.600721,1767.84,484,purchase,San Jose,0
27799,2024-08-31 04:38:35.600724,4426.94,681,refund,Houston,0
27800,2024-02-11 18:07:35.600728,2304.02,370,refund,New York,0
27801,2024-06-06 23:18:35.600731,2269.65,693,refund,Houston,0
27802,2024-01-30 07:16:35.600738,4945.73,825,refund,Los Angeles,0
27803,2024-08-06 18:14:35.600742,3028.19,677,refund,Phoenix,0
27804,2024-01-05 23:16:35.600745,3767.01,714,refund,Houston,0
27805,2024-05-08 11:43:35.600749,645.34,388,refund,San Antonio,0
27806,2024-07-26 13:26:35.600752,4277.3,2,refund,San Antonio,0
27807,2024-04-08 22:55:35.600755,4594.43,551,purchase,San Antonio,0
27808,2023-11-20 07:34:35.600758,682.52,884,refund,New York,0
27809,2023-11-14 00:58:35.600762,3998.39,989,purchase,Dallas,0
27810,2024-02-13 11:57:35.600765,2089.44,426,purchase,Houston,0
27811,2024-04-17 15:37:35.600768,3607.6,985,purchase,Philadelphia,0
27812,2024-07-16 13:57:35.600772,1749.71,951,purchase,San Jose,0
27813,2024-08-13 20:21:35.600775,2212.07,744,refund,San Jose,0
27814,2024-10-03 21:13:35.600778,3074.11,206,purchase,Dallas,0
27815,2024-02-04 20:29:35.600781,4348.97,255,purchase,Houston,0
27816,2023-12-27 22:22:35.600785,4851.07,869,refund,Phoenix,0
27817,2023-12-10 05:14:35.600788,202.81,937,purchase,San Jose,0
27818,2024-09-18 15:00:35.600792,2485.62,453,refund,Philadelphia,0
27819,2024-09-04 03:00:35.600795,3595.52,118,refund,Philadelphia,0
